client_id,product_name,date
4879,фруктовый/овощной сок,2023-05-01
3425,сода,2023-01-05
3175,плавленый сыр,2023-11-18
1868,газеты,2023-02-25
3669,бутилированная вода,2023-10-14
4623,соленая закуска,2023-07-05
3232,сода,2023-07-01
1499,сода,2023-02-22
3502,фруктовый/овощной сок,2023-05-19
2785,шоколад,2023-12-30
4762,напитки,2023-02-07
1605,булочки,2023-08-17
4786,средство для мытья посуды,2023-11-30
3786,бутилированная вода,2023-10-22
4831,бутылочное пиво,2023-08-16
4620,бутылочное пиво,2023-06-23
1316,творог,2023-05-31
1116,салфетки,2023-03-06
2746,маринованные овощи,2023-05-20
3258,специальный сыр,2023-04-10
1193,сумки для покупок,2023-02-16
2602,сливочный сыр,2023-04-18
1098,конфеты,2023-07-19
4733,сумки для покупок,2023-11-09
3920,черный хлеб,2023-02-23
3255,полуфабрикаты хлеба,2023-01-23
2713,консервированное пиво,2023-05-21
4068,консервированное пиво,2023-06-29
2369,сода,2023-01-07
1547,прочие хлебобулочные изделия,2023-03-09
3183,черный хлеб,2023-09-24
3484,замороженные блюда,2023-07-04
3226,шоколад,2023-07-22
4437,масло,2023-12-03
1908,горчица,2023-06-12
3678,специальный батончик,2023-01-23
2076,булочки,2023-09-06
2175,сумки для покупок,2023-12-26
4582,кошачий корм,2023-04-23
1852,сумки для покупок,2023-09-08
2148,сливочный сыр,2023-01-25
3898,газеты,2023-08-25
4009,сливочный сыр,2023-02-19
1527,сода,2023-04-15
4269,творог,2023-12-30
1998,соусы,2023-06-14
1230,консервированное пиво,2023-12-17
2142,замороженные овощи,2023-10-25
2897,творог,2023-11-07
3288,замороженная курица,2023-04-20
2155,сода,2023-06-03
2049,десерт,2023-09-02
4663,цельное молоко,2023-04-18
3521,булочки,2023-10-10
4407,ликер (закуска),2023-06-06
3526,специальный сыр,2023-05-18
3005,кофе,2023-04-18
3083,цельное молоко,2023-03-29
4046,полуфабрикаты хлеба,2023-12-29
2332,цветок (семена),2023-07-18
4376,хлопья,2023-08-01
2578,цельное молоко,2023-01-30
4089,мясо для гамбургера,2023-03-15
4674,другие овощи,2023-02-18
3639,цветок (семена),2023-01-05
4160,сода,2023-09-05
2766,прочие хлебобулочные изделия,2023-12-01
1754,бутилированная вода,2023-06-07
3550,йогурт,2023-12-06
1736,корнеплоды,2023-09-30
1315,средства гигиены,2023-12-11
3633,масло,2023-10-12
3425,булочки,2023-12-15
2697,мягкий сыр,2023-07-07
3659,консервированное пиво,2023-11-12
1466,напитки,2023-05-16
4440,газеты,2023-02-12
1280,мороженое,2023-04-17
4375,замороженная рыба,2023-10-30
3208,газеты,2023-12-10
4305,цветок (семена),2023-09-02
2525,шоколад,2023-03-04
1498,булочки,2023-08-23
4108,домашние яйца,2023-08-27
3249,напитки,2023-04-02
2131,другие овощи,2023-07-11
4886,кофе,2023-08-21
1023,творог,2023-05-22
2875,травы,2023-04-30
3407,пищевая пленка/пакеты,2023-12-16
1632,газеты,2023-05-29
2668,другие овощи,2023-12-01
3745,бутилированная вода,2023-05-25
1712,рис,2023-04-12
4009,сода,2023-12-21
4522,другие овощи,2023-10-04
4852,вафли,2023-01-24
3862,соленая закуска,2023-12-26
3538,средства для домашних животных,2023-11-28
3821,взбитые/сметана,2023-12-14
1889,булочки,2023-06-20
3963,домашние яйца,2023-06-01
1478,выпечка,2023-07-07
2788,маринованные овощи,2023-04-17
3822,фруктовый/овощной сок,2023-12-23
1728,плавленый сыр,2023-10-18
3016,выпечка,2023-05-23
2018,бутылочное пиво,2023-04-13
3139,ром,2023-01-23
2823,салфетки,2023-08-07
1820,пахта,2023-01-23
1596,другие овощи,2023-09-10
3333,другие овощи,2023-05-12
2408,сумки для покупок,2023-08-02
1303,моющее средство,2023-09-27
2835,булочки,2023-08-11
1921,средства гигиены,2023-08-17
3313,белый хлеб,2023-11-23
2772,сумки для покупок,2023-04-04
1929,газеты,2023-02-03
3066,прочие хлебобулочные изделия,2023-10-17
4176,сумки для покупок,2023-09-25
1544,кошачий корм,2023-03-18
3479,прочие хлебобулочные изделия,2023-06-07
2321,шоколад,2023-02-06
2076,соленая закуска,2023-01-14
3761,прочие хлебобулочные изделия,2023-12-25
2229,булочки,2023-10-07
3612,сумки для покупок,2023-03-12
4842,UHT-молоко,2023-03-25
2725,разрыхлитель,2023-01-05
1917,творог,2023-01-26
2276,йогурт,2023-11-29
3964,выпечка,2023-01-30
4469,творог,2023-09-13
1307,сахар,2023-08-29
3343,средства гигиены,2023-02-11
1903,средство для мытья посуды,2023-08-15
3354,напитки,2023-12-11
2580,заправка для салата,2023-04-03
2685,цельное молоко,2023-02-11
1761,средства гигиены,2023-10-18
3475,консервированная рыба,2023-09-01
2758,сливочный сыр,2023-12-07
1450,напитки,2023-12-08
2832,газеты,2023-07-07
2709,бутилированная вода,2023-05-18
1820,пахта,2023-01-11
2186,цельное молоко,2023-06-19
2341,средство для чистки туалетов,2023-03-23
3386,сода,2023-05-10
2160,белый хлеб,2023-11-07
2754,маргарин,2023-11-20
3280,сода,2023-06-07
2578,сумки для покупок,2023-11-07
1822,бутылочное пиво,2023-03-04
3644,фото/пленка,2023-04-16
4144,бутылочное пиво,2023-01-08
4464,кофе,2023-01-23
1530,сгущенное молоко,2023-10-11
2730,соленая закуска,2023-03-17
4983,сумки для покупок,2023-07-14
2847,йогурт,2023-06-13
4941,пахта,2023-08-13
3842,выпечка,2023-03-03
3005,замороженные блюда,2023-07-26
2218,черный хлеб,2023-12-25
1797,нарезанный сыр,2023-11-14
1870,булочки,2023-06-17
2107,соленая закуска,2023-02-24
1211,маргарин,2023-11-09
3397,белый хлеб,2023-10-07
4260,черный хлеб,2023-01-01
4416,газеты,2023-07-30
4094,маргарин,2023-01-22
2813,йогурт,2023-12-20
2001,салфетки,2023-11-14
3631,замороженные овощи,2023-09-12
4922,ликер (закуска),2023-04-21
1102,замороженные овощи,2023-02-14
4274,булочки,2023-02-24
1022,взбитые/сметана,2023-03-25
4433,виноград,2023-02-16
4567,кофе,2023-05-31
3793,сода,2023-05-26
4448,творог,2023-06-11
3491,кошачий корм,2023-06-19
1684,творог,2023-02-17
3250,корнеплоды,2023-10-19
3306,корм для собак,2023-02-05
3923,бутилированная вода,2023-12-19
1099,черный хлеб,2023-07-18
1005,булочки,2023-01-09
2593,сумки для покупок,2023-04-13
1657,булочки,2023-03-04
4059,бутилированная вода,2023-06-13
2094,цельное молоко,2023-03-02
1124,сода,2023-08-23
2967,цветок (семена),2023-01-23
4685,средства гигиены,2023-07-16
3254,другие овощи,2023-03-02
2151,фрукты с косточками,2023-08-15
2950,маргарин,2023-10-17
2497,цельное молоко,2023-08-06
3034,мыло,2023-12-14
1269,сезонные продукты,2023-04-14
3127,бутилированная вода,2023-12-03
3614,замороженные блюда,2023-01-06
1233,булочки,2023-08-28
3063,мука,2023-12-13
3410,выпечка,2023-02-22
2070,замороженный десерт,2023-12-20
1975,супы,2023-01-09
3912,сливочный сыр,2023-12-08
1544,черный хлеб,2023-04-24
1508,йогурт,2023-09-28
3342,бренди,2023-09-06
2964,UHT-молоко,2023-09-22
1752,торт,2023-11-23
4908,мука,2023-05-08
2559,салфетки,2023-07-31
3926,кошачий корм,2023-02-10
2975,цветок (семена),2023-03-27
3443,домашние яйца,2023-09-26
4712,газеты,2023-09-07
2041,прочие хлебобулочные изделия,2023-05-09
4718,средства гигиены,2023-03-08
3584,сода,2023-11-18
4691,специальный шоколад,2023-05-08
4226,специальный батончик,2023-09-08
3221,шоколад,2023-01-30
3874,фруктовый/овощной сок,2023-07-19
1866,специальный шоколад,2023-02-09
3139,напитки,2023-06-26
4131,булочки,2023-07-02
2961,консервированные фрукты,2023-07-31
3651,черный хлеб,2023-09-09
4137,домашние яйца,2023-06-25
4997,консервированное пиво,2023-01-05
3348,замороженные овощи,2023-03-30
4700,разрыхлитель,2023-10-19
3190,кухонные полотенца,2023-08-26
4772,соусы,2023-06-02
2070,конфеты,2023-03-29
2512,сумки для покупок,2023-12-19
3783,консервированное пиво,2023-11-07
3681,замороженные овощи,2023-06-09
1620,игристое вино,2023-02-27
1580,жевательная резинка,2023-05-19
4268,маргарин,2023-07-12
1770,майонез,2023-07-01
1077,паста,2023-07-17
2310,йогурт,2023-04-22
1879,булочки,2023-11-08
2293,бутилированная вода,2023-07-30
3324,другие овощи,2023-05-07
2149,сахар,2023-08-16
4380,красное/розовое вино,2023-08-12
3268,белый хлеб,2023-01-23
2562,мясные спреды,2023-07-13
4092,корнеплоды,2023-06-19
1486,свечи,2023-12-02
2538,выпечка,2023-10-15
1254,салфетки,2023-03-03
2716,сода,2023-06-09
4101,черный хлеб,2023-11-27
4259,домашние яйца,2023-12-20
2252,домашние яйца,2023-08-08
4705,майонез,2023-02-18
3882,пахта,2023-08-15
1919,белое вино,2023-12-06
3915,чистящее средство для ванной,2023-08-09
1115,корнеплоды,2023-07-31
1260,сумки для покупок,2023-10-04
3107,шоколад,2023-12-13
4196,цветок (семена),2023-02-03
3303,посуда,2023-01-10
1575,сумки для покупок,2023-09-20
3390,сумки для покупок,2023-12-02
3487,замороженные овощи,2023-05-22
4373,бутилированная вода,2023-05-16
3348,кошачий корм,2023-10-29
2030,ягоды,2023-01-29
2836,сумки для покупок,2023-10-04
3364,другие овощи,2023-07-14
3366,смягчитель,2023-05-28
3929,средство для мытья посуды,2023-01-10
1017,корнеплоды,2023-02-21
1456,сумки для покупок,2023-08-12
3344,бутилированная вода,2023-01-21
4649,сода,2023-01-06
4566,красное/розовое вино,2023-10-31
1922,взбитые/сметана,2023-01-07
3090,булочки,2023-03-19
3383,сироп,2023-11-13
3284,масло,2023-01-27
3905,мясные спреды,2023-02-03
3768,замороженные овощи,2023-07-31
3464,шоколад,2023-06-30
2742,UHT-молоко,2023-07-07
2019,конфеты,2023-06-10
3131,сода,2023-12-03
3502,сумки для покупок,2023-06-15
3077,домашние яйца,2023-04-01
1298,булочки,2023-07-26
2740,взбитые/сметана,2023-06-16
2933,сезонные продукты,2023-08-01
4650,сумки для покупок,2023-07-12
3622,хлопья,2023-09-28
4526,сода,2023-12-17
4467,сода,2023-12-11
1302,бутилированная вода,2023-11-22
2322,торт,2023-02-15
2212,сода,2023-06-08
1905,супы,2023-01-31
3413,бутилированная вода,2023-10-27
3437,замороженные овощи,2023-11-07
2758,мука,2023-05-26
3942,сумки для покупок,2023-04-18
2479,черный хлеб,2023-03-09
4773,бутылочное пиво,2023-12-16
4480,шоколад,2023-06-12
2562,кофе,2023-05-17
2069,газеты,2023-11-12
4646,специальный жир,2023-12-11
4960,жевательная резинка,2023-10-28
2278,средства гигиены,2023-03-15
1154,булочки,2023-05-15
4536,корнеплоды,2023-05-11
2982,маргарин,2023-10-22
3098,сахар,2023-05-29
1523,масло,2023-03-20
1796,булочки,2023-11-15
2086,корнеплоды,2023-12-02
1770,маринованные овощи,2023-05-15
2801,другие овощи,2023-06-17
3848,замороженные овощи,2023-01-16
1682,газеты,2023-01-18
1793,шоколад,2023-09-30
4831,булочки,2023-07-29
3451,йогурт,2023-06-08
1791,бутилированная вода,2023-10-02
1352,бутилированная вода,2023-03-03
3003,сумки для покупок,2023-04-22
2067,черный хлеб,2023-07-03
2042,газеты,2023-12-19
2303,белое вино,2023-07-30
1768,пахта,2023-07-22
2139,пахта,2023-03-02
1917,творог,2023-10-09
1418,творог,2023-06-21
2134,бутилированная вода,2023-01-17
3354,женские гигиенические средства,2023-05-14
4109,булочки,2023-12-05
1377,чай,2023-12-11
4360,маргарин,2023-09-27
2590,закусочные продукты,2023-08-27
2358,ягоды,2023-08-08
2191,красное/розовое вино,2023-10-22
2719,корнеплоды,2023-12-18
1908,консервированное пиво,2023-10-29
1410,бутилированная вода,2023-02-11
2815,йогурт,2023-08-05
3304,белый хлеб,2023-11-15
1608,мороженое,2023-01-14
1427,красное/розовое вино,2023-02-04
1709,кофе,2023-08-22
1342,маргарин,2023-08-20
3593,средство для мытья посуды,2023-03-11
1057,UHT-молоко,2023-06-08
2288,фруктовый/овощной сок,2023-10-16
1922,корнеплоды,2023-11-07
3166,специальный батончик,2023-06-22
3733,масло,2023-05-23
1837,прочие хлебобулочные изделия,2023-02-27
2619,цельное молоко,2023-12-24
1657,замороженные блюда,2023-04-29
3919,бутылочное пиво,2023-02-08
2354,продукты быстрого приготовления,2023-08-20
4018,салфетки,2023-11-23
4968,консервированные овощи,2023-11-05
1050,напитки,2023-02-15
1540,выпечка,2023-11-27
1101,игристое вино,2023-12-25
4354,виноград,2023-07-30
2038,выпечка,2023-07-23
2853,полуфабрикаты хлеба,2023-10-26
4830,мороженое,2023-01-04
4434,шоколад,2023-11-29
2400,белый хлеб,2023-03-08
3918,салфетки,2023-03-20
1062,соусы,2023-01-26
1866,другие овощи,2023-08-14
3389,газеты,2023-07-20
3082,фруктовый/овощной сок,2023-05-21
4363,кофе,2023-05-30
1941,булочки,2023-01-29
3932,бутылочное пиво,2023-05-07
3787,паста,2023-03-02
2196,нарезанный сыр,2023-06-28
1587,уход за кожей,2023-09-01
4066,жевательная резинка,2023-11-01
2733,бутилированная вода,2023-05-05
4656,кошачий корм,2023-06-19
3107,вафли,2023-12-12
1171,взбитые/сметана,2023-03-01
3321,соленая закуска,2023-04-19
3908,выпечка,2023-04-27
2916,бутылочное пиво,2023-12-06
2334,булочки,2023-02-03
1736,прочие хлебобулочные изделия,2023-09-10
2663,бутилированная вода,2023-05-13
2689,творог,2023-08-27
1174,пищевая пленка/пакеты,2023-12-29
3194,сода,2023-10-22
1661,замороженные фрукты,2023-08-29
4956,комнатные растения,2023-11-20
3668,фруктовый/овощной сок,2023-08-11
3816,упакованные фрукты/овощи,2023-10-24
3077,творог,2023-05-15
2542,бутилированная вода,2023-01-01
1245,мягкий сыр,2023-07-12
3571,творог,2023-02-03
1427,консервированная рыба,2023-02-12
3050,вафли,2023-11-11
2550,цельное молоко,2023-02-27
3524,десерт,2023-09-05
4626,выпечка,2023-07-02
2178,корнеплоды,2023-04-14
1526,сумки для покупок,2023-07-21
3075,твердый сыр,2023-02-09
1381,сода,2023-01-01
2361,взбитые/сметана,2023-01-04
3507,UHT-молоко,2023-08-09
1225,творог,2023-03-03
4745,бутилированная вода,2023-03-28
4623,замороженные овощи,2023-06-25
2727,бутылочное пиво,2023-05-29
4147,салфетки,2023-08-25
4223,замороженные блюда,2023-03-20
2604,пахта,2023-04-03
2591,корнеплоды,2023-12-10
3662,бутилированная вода,2023-02-16
3719,булочки,2023-10-03
2535,булочки,2023-04-01
2323,салфетки,2023-09-06
2003,разрыхлитель,2023-11-30
4646,посуда,2023-03-30
3277,другие овощи,2023-10-31
1910,другие овощи,2023-05-20
2521,выпечка,2023-03-22
4510,булочки,2023-10-22
4451,фруктовый/овощной сок,2023-11-23
3539,тропические фрукты,2023-05-09
3206,домашние яйца,2023-07-07
1748,корнеплоды,2023-03-12
4554,салфетки,2023-07-20
4449,черный хлеб,2023-09-25
1932,кошачий корм,2023-08-02
4228,черный хлеб,2023-06-26
1190,специальный шоколад,2023-09-10
1814,другие овощи,2023-06-28
1815,масло,2023-06-27
4637,булочки,2023-08-28
4712,взбитые/сметана,2023-12-14
4539,черный хлеб,2023-03-31
2388,сумки для покупок,2023-11-19
2131,булочки,2023-09-22
1422,булочки,2023-02-26
1304,другие овощи,2023-06-07
2269,бутилированная вода,2023-05-26
4288,замороженные картофельные продукты,2023-06-20
1061,десерт,2023-10-23
4093,белый хлеб,2023-07-08
4937,твердый сыр,2023-09-30
1384,пищевая пленка/пакеты,2023-09-28
3442,бренди,2023-03-02
1446,булочки,2023-09-02
3901,цельное молоко,2023-02-14
1002,другие овощи,2023-02-09
4437,специальный шоколад,2023-11-04
3905,сода,2023-05-11
2956,сливочный сыр,2023-10-23
3090,жевательная резинка,2023-01-23
3305,сумки для покупок,2023-08-24
2893,маринованные овощи,2023-04-16
3916,лук,2023-05-22
1770,цельное молоко,2023-04-23
1303,выпечка,2023-10-28
2846,сумки для покупок,2023-10-26
4143,другие овощи,2023-01-14
3166,другие овощи,2023-11-08
2679,сода,2023-08-31
3229,кофе,2023-11-16
4720,бутилированная вода,2023-06-20
3227,йогурт,2023-07-21
2463,сода,2023-01-14
4079,творог,2023-03-18
4234,цельное молоко,2023-06-10
4487,творог,2023-07-29
2925,соль,2023-08-25
2638,напитки,2023-01-06
3543,плавленый сыр,2023-09-13
2763,взбитые/сметана,2023-05-18
1331,фруктовый/овощной сок,2023-04-06
4338,фрукты с косточками,2023-10-09
3268,пищевая пленка/пакеты,2023-11-03
3985,торт,2023-06-22
4659,корнеплоды,2023-01-22
1838,соленая закуска,2023-06-19
1652,творог,2023-06-19
3737,сумки для покупок,2023-01-03
1886,шоколадный зефир,2023-09-13
4784,мягкий сыр,2023-10-28
4546,маринованные овощи,2023-10-18
1471,масло,2023-07-31
4084,маргарин,2023-04-19
2040,твердый сыр,2023-04-10
1797,шоколадный зефир,2023-01-18
3076,сода,2023-02-22
4975,творог,2023-02-10
3526,йогурт,2023-07-10
4571,десерт,2023-08-25
3476,выпечка,2023-04-02
4398,консервированное пиво,2023-08-28
3115,замороженная рыба,2023-09-22
2707,моющее средство,2023-03-18
1774,сироп,2023-09-15
2012,пахта,2023-08-04
4981,специальный шоколад,2023-02-26
4427,соль,2023-01-09
3499,сахар,2023-12-02
3020,комнатные растения,2023-12-08
2854,фрукты с косточками,2023-07-15
3624,твердый сыр,2023-05-12
3909,йогурт,2023-09-06
3517,шоколадный зефир,2023-07-20
3499,творог,2023-08-16
4182,нарезанный сыр,2023-01-17
2379,черный хлеб,2023-06-01
2074,конфеты,2023-08-27
2790,ягоды,2023-03-03
4190,сумки для покупок,2023-12-07
4938,десерт,2023-09-01
4984,супы,2023-06-14
4589,цельное молоко,2023-11-09
4932,корнеплоды,2023-03-21
2751,женские гигиенические средства,2023-03-11
4663,домашние яйца,2023-03-13
1460,йогурт,2023-05-07
4986,десерт,2023-10-06
1310,соленая закуска,2023-11-22
2161,сумки для покупок,2023-05-04
1526,другие овощи,2023-02-18
1026,прочие хлебобулочные изделия,2023-06-18
1041,десерт,2023-07-07
3065,йогурт,2023-02-23
3846,цельное молоко,2023-07-11
3672,корнеплоды,2023-09-30
3971,цельное молоко,2023-11-11
1733,масло,2023-07-02
4289,лук,2023-09-05
3200,ягоды,2023-09-07
1109,цельное молоко,2023-06-19
3224,сода,2023-06-10
2851,лук,2023-11-14
4085,нарезанный сыр,2023-07-30
1654,замороженный десерт,2023-04-06
3907,другие овощи,2023-05-09
4338,рис,2023-04-21
4670,цельное молоко,2023-01-28
3905,бутылочное пиво,2023-06-09
4443,цельное молоко,2023-01-31
4667,фруктовый/овощной сок,2023-09-04
4504,сода,2023-03-08
1328,бутылочное пиво,2023-06-06
1442,маргарин,2023-02-28
4269,взбитые/сметана,2023-06-29
4722,йогурт,2023-02-12
3151,домашние яйца,2023-10-13
4371,домашние яйца,2023-06-02
2068,булочки,2023-08-22
4353,корнеплоды,2023-09-02
3851,другие овощи,2023-08-03
4743,другие овощи,2023-05-15
4083,шоколад,2023-08-15
1125,маргарин,2023-12-09
2293,сумки для покупок,2023-05-31
3365,пахта,2023-10-17
2341,сода,2023-09-12
3115,сахар,2023-05-26
4044,другие овощи,2023-06-30
1609,масло,2023-07-07
1413,консервированное пиво,2023-07-14
1469,соленая закуска,2023-08-28
3546,бутылочное пиво,2023-09-09
1752,масло,2023-04-13
2836,масло,2023-10-20
1244,мягкий сыр,2023-09-07
4183,соленая закуска,2023-11-20
1492,взбитые/сметана,2023-11-05
2255,выпечка,2023-07-17
4525,бутылочное пиво,2023-11-13
2726,пахта,2023-09-17
1686,консервированное пиво,2023-05-15
3808,другие овощи,2023-03-05
3905,корнеплоды,2023-10-06
4523,домашние яйца,2023-09-01
1770,вафли,2023-09-14
1609,фруктовый/овощной сок,2023-03-05
3678,газеты,2023-06-21
4341,другие овощи,2023-03-29
2758,сода,2023-05-18
2867,соленая закуска,2023-05-09
3329,йогурт,2023-08-28
2966,прочие хлебобулочные изделия,2023-11-26
4345,сумки для покупок,2023-07-16
2960,фруктовый/овощной сок,2023-10-27
1247,конфеты,2023-06-08
2770,фрукты с косточками,2023-08-29
2914,прочие хлебобулочные изделия,2023-10-09
3802,жевательная резинка,2023-06-08
2519,домашние яйца,2023-04-15
3933,сумки для покупок,2023-07-12
4291,бутилированная вода,2023-05-18
3998,замороженные овощи,2023-08-11
2395,маргарин,2023-06-04
1602,взбитые/сметана,2023-12-17
1659,замороженные овощи,2023-01-01
3904,газеты,2023-09-24
1493,UHT-молоко,2023-10-22
1840,черный хлеб,2023-10-07
4178,домашние яйца,2023-10-05
2165,масло,2023-10-27
4618,другие овощи,2023-01-11
2093,вафли,2023-02-16
2215,цельное молоко,2023-03-21
4779,фрукты с косточками,2023-01-29
1939,взбитые/сметана,2023-02-02
4852,цитрусовые,2023-02-11
1173,маргарин,2023-04-18
4232,плавленый сыр,2023-06-10
1870,разрыхлитель,2023-07-15
2683,свечи,2023-04-04
2837,бутилированная вода,2023-06-26
4364,разрыхлитель,2023-09-24
1842,пахта,2023-11-03
2036,лук,2023-08-27
1235,бутылочное пиво,2023-06-14
1935,маргарин,2023-07-17
3480,бутилированная вода,2023-04-18
2881,маргарин,2023-03-06
1237,сахар,2023-10-16
1755,сода,2023-01-19
4830,средство для мытья посуды,2023-12-23
2162,корм для собак,2023-05-25
1453,маргарин,2023-11-21
2139,сода,2023-04-13
3987,йогурт,2023-08-31
3027,ягоды,2023-10-14
1241,специальный сыр,2023-01-11
1018,домашние яйца,2023-04-15
1390,замороженные блюда,2023-09-04
1646,игристое вино,2023-11-15
1053,цельное молоко,2023-12-10
1566,творог,2023-06-28
4390,напитки,2023-11-15
4779,соусы,2023-06-24
4294,мороженое,2023-07-22
2939,виноград,2023-11-02
1465,йогурт,2023-09-26
1934,корнеплоды,2023-06-14
2946,взбитые/сметана,2023-09-14
3643,выпечка,2023-09-26
3722,цельное молоко,2023-08-01
4515,тропические фрукты,2023-04-16
4572,рулетные изделия,2023-06-27
4398,соленая закуска,2023-08-17
3369,булочки,2023-01-24
1738,булочки,2023-10-01
1283,бутилированная вода,2023-05-22
1116,сода,2023-09-27
4136,замороженный десерт,2023-03-16
1066,другие овощи,2023-05-15
2234,выпечка,2023-04-13
1509,йогурт,2023-07-09
4985,десерт,2023-05-31
4989,масло,2023-08-11
3482,домашние яйца,2023-07-24
3220,соленая закуска,2023-01-02
1594,йогурт,2023-05-28
4739,сода,2023-12-04
2107,газеты,2023-12-30
2543,сода,2023-11-18
3652,замороженные овощи,2023-11-15
2164,мороженое,2023-02-05
4420,замороженные картофельные продукты,2023-10-27
1333,бутилированная вода,2023-07-15
1055,белое вино,2023-08-05
2792,бутылочное пиво,2023-07-28
2139,маргарин,2023-02-10
4174,булочки,2023-10-18
1073,соль,2023-03-21
3115,сумки для покупок,2023-07-18
4243,сахар,2023-01-15
2515,бутылочное пиво,2023-12-12
4214,домашние яйца,2023-07-10
4093,травы,2023-09-08
1317,булочки,2023-05-19
4061,консервированное пиво,2023-05-03
1087,ягоды,2023-12-11
4709,корнеплоды,2023-03-09
3670,шоколад,2023-05-08
3713,корнеплоды,2023-01-22
4897,другие овощи,2023-09-14
1361,выпечка,2023-12-07
4939,черный хлеб,2023-09-17
4150,сливочный сыр,2023-08-17
4368,цельное молоко,2023-02-20
4933,домашние яйца,2023-11-28
1160,цельное молоко,2023-02-04
2330,сахар,2023-10-08
3945,булочки,2023-01-25
1237,твердый сыр,2023-01-25
4302,напитки,2023-11-26
4020,замороженные картофельные продукты,2023-12-01
1084,другие овощи,2023-04-18
1047,сода,2023-12-17
1574,газеты,2023-03-04
4074,йогурт,2023-11-14
1955,хлопья,2023-06-22
1622,соленая закуска,2023-06-24
1267,цельное молоко,2023-05-15
3253,взбитые/сметана,2023-06-26
2332,мягкий сыр,2023-01-16
3181,бутылочное пиво,2023-04-25
4374,сливки,2023-08-18
4194,фруктовый/овощной сок,2023-12-25
4098,сода,2023-09-12
3808,другие овощи,2023-03-28
3014,корнеплоды,2023-12-20
1094,черный хлеб,2023-03-11
4349,мясо для гамбургера,2023-01-29
1557,шоколад,2023-12-10
4213,сезонные продукты,2023-04-28
2559,булочки,2023-07-07
1312,масло,2023-12-13
3426,йогурт,2023-10-21
1648,цельное молоко,2023-10-31
2617,булочки,2023-11-16
4297,кошачий корм,2023-08-04
2406,йогурт,2023-09-25
3030,упакованные фрукты/овощи,2023-11-19
2662,маринованные овощи,2023-08-03
3835,сезонные продукты,2023-04-25
4633,специальный шоколад,2023-02-13
3970,плавленый сыр,2023-11-02
1723,сладкие спреды,2023-09-02
2893,белое вино,2023-11-02
4223,газеты,2023-06-15
2221,йогурт,2023-06-21
1257,сливочный сыр,2023-05-19
3825,сумки для покупок,2023-01-27
2613,йогурт,2023-05-24
3498,корнеплоды,2023-07-01
4258,замороженные блюда,2023-06-24
3081,сода,2023-04-14
3965,домашние яйца,2023-10-16
4850,выпечка,2023-03-26
3437,консервированные овощи,2023-04-25
1573,масло,2023-04-20
1169,маргарин,2023-05-02
4987,лук,2023-07-27
3011,соленая закуска,2023-08-16
2522,сода,2023-05-26
4801,посуда,2023-10-03
1509,домашние яйца,2023-05-28
1889,супы,2023-11-01
2450,цитрусовые,2023-11-29
1807,попкорн,2023-08-20
4720,масло,2023-08-14
1310,соленая закуска,2023-04-13
1339,маргарин,2023-01-03
1256,домашние яйца,2023-11-07
4601,специальный шоколад,2023-02-10
1800,белое вино,2023-08-30
4679,картофельные продукты,2023-01-23
1650,напитки,2023-06-27
2360,консервированное пиво,2023-07-26
2874,другие овощи,2024-09-08
3556,сумки для покупок,2024-09-29
3255,мороженое,2024-05-23
2521,йогурт,2024-12-13
3220,напитки,2024-10-13
1381,соленая закуска,2024-03-05
4050,цветок (семена),2024-07-05
1872,йогурт,2024-01-29
4127,домашние яйца,2024-04-10
2833,другие овощи,2024-08-13
2357,сливочный сыр,2024-09-22
2654,кошачий корм,2024-03-02
4852,фруктовый/овощной сок,2024-04-27
2222,газеты,2024-07-20
2340,йогурт,2024-07-11
1987,домашние яйца,2024-10-14
3570,бутилированная вода,2024-09-01
1320,консервированные фрукты,2024-01-19
2209,лакомые кусочки,2024-07-19
2500,вафли,2024-03-29
3315,кофе,2024-09-11
2548,стоматологические средства,2024-11-15
4473,игристое вино,2024-09-06
2271,бутилированная вода,2024-06-15
4336,закусочные продукты,2024-10-09
2763,консервированная рыба,2024-02-01
2780,другие овощи,2024-10-10
2632,фруктовый/овощной сок,2024-01-16
2568,замороженные овощи,2024-08-19
1729,вафли,2024-07-22
3878,выпечка,2024-07-27
1225,другие овощи,2024-03-25
1924,упакованные фрукты/овощи,2024-11-16
4335,салфетки,2024-06-09
3182,творог,2024-03-11
4303,сумки для покупок,2024-08-22
3042,бутылочное пиво,2024-10-01
4493,другие овощи,2024-10-28
4194,средства гигиены,2024-02-07
3031,сода,2024-12-17
3891,твердый сыр,2024-07-02
1062,прочие хлебобулочные изделия,2024-04-15
2469,цельное молоко,2024-03-22
3719,напитки,2024-09-02
3322,бутылочное пиво,2024-02-11
1336,салфетки,2024-03-09
1067,шоколад,2024-07-19
1998,жевательная резинка,2024-05-14
1076,кофе,2024-10-13
1992,белый хлеб,2024-08-01
1261,мука,2024-05-20
4409,мороженое,2024-01-15
3031,бутылочное пиво,2024-08-29
2129,фруктовый/овощной сок,2024-03-17
1684,масло,2024-01-03
4240,черный хлеб,2024-09-17
2750,лук,2024-09-13
1379,пахта,2024-07-12
4243,специальный сыр,2024-08-21
2469,паста,2024-01-12
2346,кофе,2024-09-16
2366,UHT-молоко,2024-08-17
2374,цельное молоко,2024-06-22
1721,маргарин,2024-10-14
2877,корнеплоды,2024-04-09
3848,цельное молоко,2024-10-10
